Rating,Date,Description,Hotel_name,City,Country
10,14-07-2022,"We enjoyed our family vacation here. The hotel is clean and you staffs are very friendly. 
We loved the part when they have shows for entertainment every night. We had fun! Thank you.",Grand Fiesta Americana,Cancun,Mexico
10,14-07-2022,Excellent location beautiful I love it,Grand Fiesta Americana,Cancun,Mexico
10,14-07-2022,Great stay,Grand Fiesta Americana,Cancun,Mexico
8,14-07-2022,Welcoming and friendly staff. Clean resort overall. Nicest beach in the hotel zone that we've been to. Awesome and hardworking servers by the pool and beach. Nicasio and Miguel of Le Basilic were great. Buffet needs more options and more nightly entertainment would be nice.,Grand Fiesta Americana,Cancun,Mexico
10,13-07-2022,Everything  was great!,Grand Fiesta Americana,Cancun,Mexico
8,13-07-2022,"I vicited this property in december 2021 and the service was slightly beter, probably because they had a few more employees.",Grand Fiesta Americana,Cancun,Mexico
8,12-07-2022,"Great customer service, great location.
Rooms may use some updating.",Grand Fiesta Americana,Cancun,Mexico
10,12-07-2022,Me ofrecieron una Master suite donde estuvimos muy cómodos. Excelente servicio y gran amabilidad del personal.,Grand Fiesta Americana,Cancun,Mexico
10,12-07-2022,"Very nice staffs, good foods, nice beach. But Not much fruits,",Grand Fiesta Americana,Cancun,Mexico
10,11-07-2022,The best all day inclusive resort I've been to. The Spa was amazing and the location spectacular,Grand Fiesta Americana,Cancun,Mexico
10,11-07-2022,"Beautiful well decorated and very clean property
Food was amazing",Grand Fiesta Americana,Cancun,Mexico
10,11-07-2022,Fantastic service and food!  Beautiful beach and pool and hotel. 5 stars!,Grand Fiesta Americana,Cancun,Mexico
10,11-07-2022,The resort was very well kept and the staff was very friendly and acomidatiing.,Grand Fiesta Americana,Cancun,Mexico
10,10-07-2022,Everything was great!,Grand Fiesta Americana,Cancun,Mexico
10,09-07-2022,This place was absolutely amazing ! The service was above and beyond . So welcoming and so clean ! Best place ever .,Grand Fiesta Americana,Cancun,Mexico
10,09-07-2022,"Beautiful hotel, great views, great beach. Staff is really nice! Room was beautiful!!!",Grand Fiesta Americana,Cancun,Mexico
10,09-07-2022,"Friendly staff, great amenities, good food, awesome atmosphere, fun, like like like….",Grand Fiesta Americana,Cancun,Mexico
10,09-07-2022,Experiencing Le Basilica was my favorite and well worth the extra cost for the experience. La Joya was also a great place for dinner that was part of the all inclusive costs. The large pools and multiple swim up bars made spending days at the resort so enjoyable.,Grand Fiesta Americana,Cancun,Mexico
8,08-07-2022,"Lots of employees and they were extremely friendly, professional and polite to us.",Grand Fiesta Americana,Cancun,Mexico
10,08-07-2022,"This resort was absolutely amazing in every way.  The best part about our trip was the service.  The staff made sure that we were taken care of at all times.  The food was excellent!  We've been to many all inclusives in Mexico and this by far has the best food.  The hotel grounds, the pool, the restaurants, hallways, rooms, are impeccably clean.  We will definitely be coming back to this resort.",Grand Fiesta Americana,Cancun,Mexico
8,08-07-2022,Add more Asian food,Grand Fiesta Americana,Cancun,Mexico
10,08-07-2022,"Our party of 10 had a great time at this resort.  While it could use some renovations in the rooms and common areas it was very clean and well taken care of.  The whole resort was huge and we never felt overwhelmed with people.  As others stated you should make dining reservations after check-in.  We got a chance to try every restaurant and I would recommend doing so.  Our party had mixed reviews on which ones we enjoyed the most, however we can all agree that Andres, Floriberto and Salvader were amazing at Vina Del Mar.  They delivered extra service, remembering our drinks and even offered us off the menu items.  They were a great start to our day.  La Isla Contoy was a great option for lunch if you did not want to eat poolside/beachside.  Ask for Edgar, you will not regret it.  If you choose to stay poolside look for Rene, he was awesome!!! On top of every drink and food request.  Overall we had a great time and would definitely visit this resort again in the future.

One small thing... upon check in we were told that there was a $10 environmental fee that had to be paid?  It was not disclosed when we booked through Expedia but nevertheless we paid it.  Oddly another party that came with us same party size and nights their fee was only $8, not sure why there was a difference.  Nevertheless small detail that was an annoyance but did not alter our experience.",Grand Fiesta Americana,Cancun,Mexico
10,07-07-2022,I really love the fact that it was safe and quiet area. I also liked that the employee were very friendly and provided good service.,Grand Fiesta Americana,Cancun,Mexico
10,07-07-2022,"Excellent hospitality. Amazing views of the ocean and the pool from the room. They have entertainment like Fire show, circus, etc. every single night. Numerous dining options and each has its own live band for dinner. If you are planning for a vacation with your family, this is THE place.",Grand Fiesta Americana,Cancun,Mexico
10,07-07-2022,"Awesome place to stay, ten stars.",Grand Fiesta Americana,Cancun,Mexico
6,07-07-2022,food not very good,Grand Fiesta Americana,Cancun,Mexico
10,06-07-2022,"Awesome for families. Kid Zone was amazing. My kids 7 and 9 were thoroughly entertained throughout the day. Was able to secure a wheelchair for my mother the entire 4 day stay and the place is very ADA compliant.

The rooms were beautiful. Perfect views and rooms cleaned at least twice a day. Coming back to the room from dinner with fresh bed, water, and chocolate was nice. 

Food was delicious. I have gone to a plenty resorts and the food is always so so but not here. I really enjoyed the restaurants. 

Also, it was surprisingly off the party strip. Didn't get a chance to explore but plenty of bars and restaurants walking distance to the resort and none of the noise was heard on site. 

Very few negatives: As a champagne snob, the champs was terrible and destroyed my mimosas lol and the night shows were in a pretty small space but otherwise an EXCELLENT stay!",Grand Fiesta Americana,Cancun,Mexico
10,06-07-2022,"private, safe, food options can be improved. beautiful and clean. spectacular views, serene atmosphere.",Grand Fiesta Americana,Cancun,Mexico
10,06-07-2022,It was an amazing week!  I loved every minute. The hotel is beautiful and the staff are all wonderful!!,Grand Fiesta Americana,Cancun,Mexico
10,05-07-2022,"This is the best location in Cancun. This beach has very little waves. The resort is beautiful, the service is excellent, the views are stunning and the food is wonderful. The seaweed issue seems to get worse every year. They do a good job of cleaning it up, but it has become worse.",Grand Fiesta Americana,Cancun,Mexico
10,05-07-2022,the best place,Grand Fiesta Americana,Cancun,Mexico
6,05-07-2022,"Service was great by all team members;  Beach was nice and in close proximity to pool.  Pool was great; Bar service at pool was great. Again- great service by bar service. Restaurants were ok,, buffet was ok (Vina del Mar)... Again service by wait staff was great -- food was limited. .  Italian restaurant was  fair... risotto and salmon was not good- do not order!   Compared to orther places,, selection was limited.    Due to Covid -- bars closed at 11... ,,   Overall hotel was ok.  Will not stay here again.",Grand Fiesta Americana,Cancun,Mexico
10,05-07-2022,All the employees were very friendly and respectful,Grand Fiesta Americana,Cancun,Mexico
6,05-07-2022,Buffet was very terrible,Grand Fiesta Americana,Cancun,Mexico
10,04-07-2022,This property was amazing and the staff was so friendly!,Grand Fiesta Americana,Cancun,Mexico
8,04-07-2022,"The hotel is excellent overall. The breakfast, lunch and dinner was great. We hang out at the beach and pool and we had unlimited food and drinks. Great customer service!",Grand Fiesta Americana,Cancun,Mexico
10,03-07-2022,"The best ""thing"" in this hotel is the very friendly and professional staff. Their spotless service contributed for having a very nice vacation.
Also, the room was very good and the view was awesome.
It was a great experience and I recommend.",Grand Fiesta Americana,Cancun,Mexico
10,02-07-2022,Everything ws perfect,Grand Fiesta Americana,Cancun,Mexico
4,30-06-2022,Service could have been better,Grand Fiesta Americana,Cancun,Mexico
10,30-06-2022,The service was excellent.,Grand Fiesta Americana,Cancun,Mexico
6,29-06-2022,"Property cleanliness was excellent, service was ok, I didn’t get vip access at check  in and my family was separated in two wings.",Grand Fiesta Americana,Cancun,Mexico
10,27-06-2022,The property grounds are beautiful and clean. The employees outside and inside are the best very hard workers and very friendly would definitely stay at this Resort again. Very nice restaurant servers as well very fast and efficient!,Grand Fiesta Americana,Cancun,Mexico
6,27-06-2022,It’s ok. It’s just a very old place although the rooms are nice. Hotel needs a lot of updating.,Grand Fiesta Americana,Cancun,Mexico
10,25-06-2022,"We loved kids clubs, the food, everybody was very cordial.",Grand Fiesta Americana,Cancun,Mexico
6,25-06-2022,"Staffs are super friendly. Little disappointed in the food and drinks according to the resort ratings. It would be more fun if there is live activity. The beach is amazing. The ocean view is spectacular from our room. Beautiful fireworks that we can see from our bedroom balcony. Great room service. Can hear ppl talking from the hall way. 2 nights straight around 1 am, we were terrified about the fight/argument from a room next to ours. A Hispanic woman’s was yelling and screaming. Wasn’t sure anyone reported to the hotel security. I would rate this resort up to 3 ***.",Grand Fiesta Americana,Cancun,Mexico
10,25-06-2022,Service was excellent!  Staff was great!,Grand Fiesta Americana,Cancun,Mexico
10,25-06-2022,Beautiful properties,Grand Fiesta Americana,Cancun,Mexico
8,25-06-2022,"Cleaning staff was the best when it came to keeping rooms cleaned I was shocked they clean rooms 3x a day the best , food was ok need better selection in the food department other than that excellent",Grand Fiesta Americana,Cancun,Mexico
10,24-06-2022,"Have stayed here for many years.  Service is excellent.  Facilities very good.  Food good.  Housekeeping attentive.  Bellmen and front desk staff helpful and courteous.   All inclusive is a good.

Too many chairs on beach.  Most are not being used during day so fewer chairs on beach to give a bit more privacy would be a good idea.  Too few wait staff in beach area so cannot easily get a drink or food without going to pool bar to place order.  Service on beach very slow.

Otherwise, this is our favorite beach resort.  Its easy to get to and we don't have to leave resort.",Grand Fiesta Americana,Cancun,Mexico
10,24-06-2022,Amazing hotel. Staff were so kind and attentive. Food was very good. extremely clean. kids loved the kids club.,Grand Fiesta Americana,Cancun,Mexico
10,24-06-2022,Great customer service and great food but property needs a little updating.,Grand Fiesta Americana,Cancun,Mexico
10,23-06-2022,"The service is spectacular resort wide. The attention to their guests is mind blowing each restaurant not only had excellent food but had such great staff and options for food. Traveled with small children and they loved it all as well. Grand fiesta has several fun activities for the kids, as a family and even for adults. We will definitely be back.",Grand Fiesta Americana,Cancun,Mexico
10,22-06-2022,"We had the most wonderful stay with our 3 year old and 8 month old kids. The staff are friendly and attentive, the rooms were very clean, and all the activities were easily booked and easy to navigate with children. Very accommodating. Would 10/10  recommend!",Grand Fiesta Americana,Cancun,Mexico
10,22-06-2022,Todo estaba magnífico,Grand Fiesta Americana,Cancun,Mexico
10,21-06-2022,"the service was great along with the amenities. it was a great location with walking distance to the the clubs and shops. the view from the room was also amazing, would definitely go again.",Grand Fiesta Americana,Cancun,Mexico
10,20-06-2022,"Samuel the server by the pool made our stay amazing, along with Jose. Very friendly and helped me practice my Spanish as I am learning",Grand Fiesta Americana,Cancun,Mexico
10,20-06-2022,have only good memories,Grand Fiesta Americana,Cancun,Mexico
10,20-06-2022,"Hermoso lugar, súper recomendado definitivamente volvemos a rentarlo",Grand Fiesta Americana,Cancun,Mexico
8,20-06-2022,Property was great. Food options could be better.,Grand Fiesta Americana,Cancun,Mexico
10,19-06-2022,"Beautiful location, very well-kept and clean! The staff was amazing and provided great great service! We can’t wait to come back!",Grand Fiesta Americana,Cancun,Mexico
10,18-06-2022,"Great service, great hotel, shows every night, great food.  Family friendly.  Beach was awesome too!  The beach butler was a favorite!",Grand Fiesta Americana,Cancun,Mexico
10,18-06-2022,Good food,Grand Fiesta Americana,Cancun,Mexico
10,16-06-2022,"Clean, clean, clean! Look no more, this is by far the cleanest and nicest property! The staff are cleaning all day long, inside is spotless, pool area is spotless, rooms are very clean and well kept! No sign of aging! Staff are extremely polite, genuine, caring, always ready to help with a big smile on their faces! And please make sure to use the spa! It is very beautiful, luxurious, clean, and the therapist are very knowledgeable and professional! I travel a lot all over the world and by far this hotel is one of my favorites! I have stayed here few times and will be back for sure!",Grand Fiesta Americana,Cancun,Mexico
6,16-06-2022,This property is very pretty and clean the staff is very nice. But after staying in Cancun many times I feel this property is very expensive for what you get. There were really no options for restaurants unless you had a reservation. Would not recommend this because of the lack of places to eat,Grand Fiesta Americana,Cancun,Mexico
10,14-06-2022,Staff all around was fantastic. Especially Joel who was a waiter at the outside bar near the beach. He was fantastic.,Grand Fiesta Americana,Cancun,Mexico
10,14-06-2022,Customer service is excellent! The food is very good!,Grand Fiesta Americana,Cancun,Mexico
10,13-06-2022,"This hotel is amazing , room cleaned very well, everybody friendly the service very good, food very tasty and safe, the beach is wonderful",Grand Fiesta Americana,Cancun,Mexico
8,13-06-2022,"the property was nice, service really good but the food and the time of the food isn't good.",Grand Fiesta Americana,Cancun,Mexico
10,13-06-2022,Food was great along with very welcoming people.,Grand Fiesta Americana,Cancun,Mexico
10,13-06-2022,la habitación muy confortable y grande,Grand Fiesta Americana,Cancun,Mexico
10,12-06-2022,Amazing resort with lots of options. They will help you set up anything you like!! Fantastic place to stay.,Grand Fiesta Americana,Cancun,Mexico
10,10-06-2022,"Beautiful resort, awesome experience! Highly recommend.",Grand Fiesta Americana,Cancun,Mexico
8,10-06-2022,The hotel and employees are great. Except when ordering room service it was a bit too long of a wait typical 45 to 50 minutes to get our food. Also comparing our stay at Fiesta Americana in Puerto Vallarta the buffet food choices where alot better for breakfast and lunch.,Grand Fiesta Americana,Cancun,Mexico
8,10-06-2022,The property was very clean and well kept.,Grand Fiesta Americana,Cancun,Mexico
6,09-06-2022,being all inclusive the hotel its busier and noisier and has less available staff to help and the food was not ok in many areas of the hotel,Grand Fiesta Americana,Cancun,Mexico
6,09-06-2022,"Service and pool area was great.
Unfortunately the food at the buffet was beyond unacceptable. Same few boring options every day. this hotel is far behind all other hotels in the price range when it comes to food at the buffet. This is the reason why we will not be coming back for a second time.",Grand Fiesta Americana,Cancun,Mexico
10,08-06-2022,"The only downside for this trip was the state election on June 4 and 5 and the limited delivery of alcoholic beverages.  We were notified on the day of this inconvenience.  Perhaps, it should be noted during reservations.",Grand Fiesta Americana,Cancun,Mexico
10,08-06-2022,"Beautiful resort. Staff at all levels outstanding, friendly, always looked professional and took pride in their work.",Grand Fiesta Americana,Cancun,Mexico
10,08-06-2022,Amazing hotel and staff. We had such a great vacation!,Grand Fiesta Americana,Cancun,Mexico
10,07-06-2022,"So beautiful, friendly & the food was incredible!",Grand Fiesta Americana,Cancun,Mexico
8,07-06-2022,"Great resort with incredibly friendly staff who really went above and beyond to help make our honeymoon special! As a hotel that somewhat recently went all-inclusive, there are still a few things they are figuring out -- but overall truly a great resort!",Grand Fiesta Americana,Cancun,Mexico
10,06-06-2022,"We have not had a vacation in 3 years and decided to try Cancun as part of our wedding anniversary. Everything about this resort was top notch and just wonderful.  The service was great, the staff was fantastic, the food was excellent.  Our room was amazing.  The kids' club was great and very spacious so we were able to have meals as a couple.  We would go back here in a heartbeat.  Very, very pleased.",Grand Fiesta Americana,Cancun,Mexico
8,05-06-2022,We had a wonderful week… Unfortunately it rained and we couldn’t use most of the amenities that we made the most of her trip it was very relaxing meals were incredible staff did an amazing job and we made the most of our week with and without sunshine… We’d be back to experience it when the weather is better!,Grand Fiesta Americana,Cancun,Mexico
8,05-06-2022,"Took family and kids really enjoyed pool and beach. The hotel staff was great and restaurants overall good food. The facilities itself are ok condition, but very dated from the lobby to restaurants to rooms. The pool could also use some updated tile work.",Grand Fiesta Americana,Cancun,Mexico
10,04-06-2022,"Great staff, food,  
and facilities.",Grand Fiesta Americana,Cancun,Mexico
10,04-06-2022,"Our experience was wonderful! The hotel has all the luxurious amenities. We stayed for 7 nights which felt like it’s quite long since at 5th night, we have sampled all the restaurants except for NakAzz. Our reservation was cancelled because of the weather. The food tends to be bland but the service is top-notch! The room is spacious but what we didn’t like is the bathroom’s layout. The door stopper placement is odd making the door unable to open all the way. I hit my right knee a couple of times. Yet over-all, I will say that the hotel’s location, service, and amenities make our stay a wonderful experience!",Grand Fiesta Americana,Cancun,Mexico
6,04-06-2022,Buffet options was limited,Grand Fiesta Americana,Cancun,Mexico
10,03-06-2022,Perfect for kids.,Grand Fiesta Americana,Cancun,Mexico
10,03-06-2022,"I liked the cleanliness of the room, supply and goods were great. Also the amenities and services were excellent, you feel confort everywhere you walk at the resort.",Grand Fiesta Americana,Cancun,Mexico
6,03-06-2022,I did not notice any VIP benefits. Additionally the activities at night could be improved by alternating with Latin music.,Grand Fiesta Americana,Cancun,Mexico
10,02-06-2022,This is a very beautiful resort in the heart of downtown Cancun. You can walk to everything. The rooms are large and very clean. The staff is very friendly and helpful. I highly recommend this resort.,Grand Fiesta Americana,Cancun,Mexico
8,01-06-2022,"We upgrade to Beach Front room. Amazing View. 
I am a picky eater and the food was ok, lot of stuff you can't understand on menus, very different food. I like the Buffets you are able to see what your eating. Resort is smaller and the pools and ocean are nice. Not many activities on the resort regarding shows unless you book excursions. Covid Test set Up was easy to get back to US. 
Walking distance to a strip if your interested to go off resort. 
I had to check out in person which I have not done at a hotel in a long time. 
Over all good stay and nice room.",Grand Fiesta Americana,Cancun,Mexico
10,01-06-2022,"Ya habiamos ido antes, y en esta ocasion fuimos a Celebrar Renovacion de votos matrimoniales (20 años) en este hotel. Definitivamente el servicio e instalaciones sigue siendo excelente e impecable.
Las instalaciones son buenas, pero la actitud de servicio de todo el pesonal es excelente, en el cual destaco a la supervisora de playa/alberca Berenice quien nos atendio y nos dio soporte de manera extraordinaria todos los dias y en todo lo que pudimos necesitar.
En los restaurantes en especial el mesero Andres se destaca en amabilidad y servicio.
El restaurante para cenar ""Isla Contoy"" es muy bueno y el encargado da soporte personalizado - hubo una confusion en mi reservacion y lo soluciono rapidamente. 
El equipo de  eventos es asombroso - La Gerente de Bodas Lizeth nos dio soporte en todo momento, y esto hizo que el evento que nos ayudo a planear estuviera perfecto para nosotros. Definitivamente se destaco en servicio y atenciones.
El equipo de fotografia y video del hotel es extraordinario -  fue definitivamente la culminacion total del evento, porque con las fotografias que tomo Jessy y el video que edito Pamela lograron plasmar todas las emociones que sentimos en este evento, lo hicieron magico. 
Jessy eres la mejor en fotografias.
Es un hotel al que volveremos cada vez que nos sea posible - porque se destacan en atencion y servicio al cliente - realmente TODO el equipo que trabaja ahi hace de este un hotel excelente y la mejor opcion a visitar en Cancun.
Gracias",Grand Fiesta Americana,Cancun,Mexico
2,01-06-2022,"This place was a total dump. I checked in and checked right out. It is not a 5 star , its more like an old dirty 2 star. The toilet seat was dirty as was the bathroom, the mirrors are completely rusted and I was scared to even sit on the bed. If you are looking for a nice place to stay, do not stay here.",Grand Fiesta Americana,Cancun,Mexico
10,01-06-2022,The staff was friendly and amenities were excellent.,Grand Fiesta Americana,Cancun,Mexico
10,01-06-2022,Needs new shower head and new iron board,Grand Fiesta Americana,Cancun,Mexico
10,01-06-2022,Everything was amazing!,Grand Fiesta Americana,Cancun,Mexico
10,01-06-2022,Nice property. The bar was good. food ok,Grand Fiesta Americana,Cancun,Mexico
10,31-05-2022,CLEAN AND GOOD FOOD,Grand Fiesta Americana,Cancun,Mexico
8,31-05-2022,"Everything was fantastic -food, hospitality, cleanliness etc.

Just had a conflict on spa, I was told my appointment was booked but unfortunately my name was not in the list. Asked for any future credits to use, It would have been great if I got any.",Grand Fiesta Americana,Cancun,Mexico
8,30-05-2022,"Overall we had a great time, loved Irlando as a bartender. The majority of the staff was amazing. There were a few that weren’t the friendliest.",Grand Fiesta Americana,Cancun,Mexico
10,30-05-2022,"The hotel was amazing.  The pool was the best part, my girlfriend loved it. The beach was ok and the food was good. The game room needs an upgrade.",Grand Fiesta Americana,Cancun,Mexico
10,30-05-2022,Excellent,Grand Fiesta Americana,Cancun,Mexico
10,29-05-2022,"The hotel overall is great; staff is always willing to help, nice and amicable; food  is great and very clean hotel.",Grand Fiesta Americana,Cancun,Mexico
8,29-05-2022,Pretty good.,Grand Fiesta Americana,Cancun,Mexico
6,29-05-2022,"Staff were very nice. Though we had a couple of checkout and housekeeping issues and the restaurants’ waiting staff were not as attentive towards the end of our stay (and yes, we did tip generously). 

Amenities were sufficient. The pools were great. Beach was a bit limited but had an amazingly fine and powdery sand. 

Food was okay. From the included restaurants, La Joya Mexican restaurant was our favorite. Isla Contoy was nice with a gorgeous view. Other restaurants were subpar. Coral beach cafe was very basic, to put it mildly. Buffets were okay, but they could add more specialty items. 

The only two high end restaurants, the Table and Le Basilic, were both extra and adults only.

Burgers and pizzas were particularly bad at all their eateries, consistently. Pizza was a pan fried half-baked dough all three times we ordered (and did not eat). Kids ended up having either mac and cheese or chicken nuggets on every meal. 

A proper pizza oven and improving the Cafe’s desserts/food/appearance would be easy wins for the hotel to enhance the experience of the guests, specially the ones with kids.

Kids club saved our trip — for sure the most important advantage of this resort. Well maintained with attentive staff in a safe setup for drop-ins for kids older than 3 years old. I only wish they had another pool time in the afternoon in their daily program.",Grand Fiesta Americana,Cancun,Mexico
10,28-05-2022,"The food is delicious and they have so many options and restaurants. 
The rooms are big and beds are comfy.",Grand Fiesta Americana,Cancun,Mexico
8,28-05-2022,"Everybody was nice and helpful.  Food was great and plentiful (The Joya, Vina del Mar, Tuscana). Only issue is that they assigned us room 1066, when we arrive a couple was inside of the room (enjoying themselves) LOL.  So we were assigned a side Suite # 1054 with a Full L Balcony , Jacuzzi Tub (couldn't use it because the water tab was broken, it was fixed ;later), Massive Bathroom, Dinning Area, Sitting Area, Massive Stand Up Shower.  Incredible View!!  Children are Welcome!",Grand Fiesta Americana,Cancun,Mexico
10,25-05-2022,The view was amazing. The Staff were very nice and friendly. Hotel was very clean.just the only thing I didn’t like was food except that everything was excellent. I recommend it.,Grand Fiesta Americana,Cancun,Mexico
10,25-05-2022,"I love this place, and it has excellent dining locations and a beach and pool.",Grand Fiesta Americana,Cancun,Mexico
10,25-05-2022,"We had such a good time here! They gave the best customer service, everything was really clean, they made all the processes easy (making dinner reservations, scheduling Covid test, getting the Covid test, etc). The pools and swim up bars were great. The breakfast buffet has so much stuff, way more than I would have thought! I got an omelet from the omelet station everyday, so good! 

But most of all, they were just SO NICE and helpful and accommodating! We couldn’t get over how nice all the staff were. We didn’t come across one mean or grumpy employee the entire time. They always went above and beyond anytime we asked for something. 

I’d definitely recommend this place and will definitely be back!",Grand Fiesta Americana,Cancun,Mexico
10,25-05-2022,"Great staff and service.
Food was pretty good.
Cons: some sargassum on beach and limited beach activities",Grand Fiesta Americana,Cancun,Mexico
10,24-05-2022,We had the absolute best time and didn’t want to leave! The staff felt like family and everything was beyond perfect. We can’t wait to go back!,Grand Fiesta Americana,Cancun,Mexico
10,24-05-2022,"This was by far the best resort Ive stayedz, staff, property everything was great, zero complaints.",Grand Fiesta Americana,Cancun,Mexico
10,23-05-2022,"We stayed 6 nights at this hotel. we celebrate our wedding anniversary and Maribel upgrade our room to ocean front view. Thank you…The food, the pool, the ocean, every person that works there made the effort to make our stay like home. Definitely recommend this hotel.  See you again soon.",Grand Fiesta Americana,Cancun,Mexico
10,22-05-2022,"Grand Fiesta Americana was a dream! My wife and I loved everything about this resort! The drinks, the service, food, cleanliness… EVERYTHING! I will definitely be coming back!",Grand Fiesta Americana,Cancun,Mexico
10,16-05-2022,Good!,Grand Fiesta Americana,Cancun,Mexico
6,14-05-2022,"Toilets didn’t flush, a/c didn’t work. Didn’t decorate for bday as asked for. Food sucked. Walked in and harassed to purchase time share, blow dryer didn’t work, knock on ur door at 8 am unless u put private sign, costruction by the pool during peak pool hours, the food really sucked just want to mention that again. Location is great, room service was speedy, beach and pool side service sucked too!",Grand Fiesta Americana,Cancun,Mexico
10,13-05-2022,Beautiful property staff is really nice and will try to accommodate you any way they can. Every night they offer a different show which is nice and gives you something to look forward to.,Grand Fiesta Americana,Cancun,Mexico
10,13-05-2022,"We like the excellent customer service of the staff, the cleanliness, the food, and the overall amenities.",Grand Fiesta Americana,Cancun,Mexico
10,13-05-2022,"We will be back here are list of the top things we liked:
entertainment
food
staff
cleanliness
pool/ocean grounds",Grand Fiesta Americana,Cancun,Mexico
10,13-05-2022,Perfect place to stay,Grand Fiesta Americana,Cancun,Mexico
10,12-05-2022,I loved everything it was perfect they were perfect it was amazing,Grand Fiesta Americana,Cancun,Mexico
8,12-05-2022,"The property is exceptional absolutely beautiful and the staff are outstanding. All very pleasant and professional. GEM Spa is worth a visit - on par with Four Seasons easily. Now for the not so good review. For the $$ I spent at this resort I wasn't blown away by the food. This is not a review on the servers because they were amazing and all deserve recognition for how good they are. Vina Del Mar for breakfast and a dinner buffet (AWESOME). Isla Contoy - the view is great, staff is great that's about it.  Tuscany for Italian - great. La Joya -  just blah. Le Basilic - AMAZING worth every penny extra to go. Nah K'aax worth it for the beach vibe for sure. Food was fine.  Drinks are plentiful anywhere you go. WINE? 2 choices of red and both are bad - I would have gladly paid extra for a better glass. So that's the bad part of my review but other than that this is a stunning resort and worth a visit.",Grand Fiesta Americana,Cancun,Mexico
4,12-05-2022,"We just returned home from a 5 nights vacation at Grand Fiesta Americana in Cancun. I would NOT rate this hotel as a 5 star hotel for the following reasons:
1. Rooms are outdated.
2. More than half of the staff we encountered speak none or very limited English.
3. Only one big swimming pool, there’s not even a jacuzzi in this hotel! Kids pools are VERY small, there’s no water slides for kids.
4. Swimming pool/beach waiters are NOT attentive at all!!! This is our 4th all inclusive vacation in the Caribbean and also the most expensive so far. Yet the beach waiters are the most reluctant to serve. Totally unacceptable!!! Btw we tipped them every time food/drinks were bought to us.
5. Service of staff at the restaurants is a hit and miss. Some of them are attentive and some are definitely not. Again, I would expect all staff to have decent customer service at this price range hotels.
6. Not a great food selection at the buffet restaurant. In fact, all restaurants are pretty small
7. Kids club is NOT CLEAN! Both of my kids got sick after going to the kids club
8. Spa is definitely over priced. Again I don’t recommend anyone to spend the premium for spa at this hotel. 

This is a disappointing stay for us. We will not be returning to this hotel in our next trip to Cancun. And I do NOT recommend people to spend the  premium to stay at this hotel. You simply don’t get your money worth of service here. There are so many hotels and options in Cancun so stay somewhere else!!",Grand Fiesta Americana,Cancun,Mexico
10,11-05-2022,"My family had excellent vacation while staying at Grand Fiesta Americana. Hotel prpoerty is clean, good service and nice variety of foods.  I wish to come back again and again‼‼",Grand Fiesta Americana,Cancun,Mexico
10,10-05-2022,"Clean, they take great care to follow Covid cleanliness protocols. Excellent service from EVERYONE! 

They had live entertainers - ballet dancing at the French restaurant, mariachi at the Mexican, poolside violin & cello playing modern music, tango at the buffet, live band at the lobby, acrobatic acts by the pool. 

I loved all the restaurants. You pay additional for the French but don’t miss out, it’s worth it. 

The pools were huge! Lots of kiddos but because there were so many large pools, it didn’t feel crowded or annoying. 

They have a long coastline. Waters were gorgeous up until two days ago (May 8) when seaweed slowly started to roll in. It wasn’t big amounts, still swimmable, but the color change was clearly noticeable in just a few days time. 

I can’t comment on walkability because I had no plans to put on pants and step outside resort grounds. 
Zero safety concerns in the resort. There were lots of staff in various uniforms and name tags keeping an eye out for everything.

They have kayaking, jet skis and other water activities you can book right there on the beach. 

My previous stays in Cancun have been at various Riu hotels, and I loved all of them. But the food and service at Grand Fiesta Americana were head and shoulders above. 
Be nice, be appreciative, and they will go out of their way to make special requests happen. 

We had a wonderful time!",Grand Fiesta Americana,Cancun,Mexico
10,10-05-2022,"I booked this hotel just for a night to try it and i planned to go to another hotel next day. After staying at this hotel i regret to do the check out and go to the next one. This hotel is great, comfy rooms, the staff is always try to please your needs, heated pools with shadows, fresh orange juice, the night entertainment at the lobby with live music, nice beach… i will return for sure and for more days!!!",Grand Fiesta Americana,Cancun,Mexico
8,10-05-2022,The room are very clean. The only thing I wouldn’t come back for all inclusive is the foods they don’t have a lot of choices and it’s ok not that great. But the beach view is very nice tho,Grand Fiesta Americana,Cancun,Mexico
10,09-05-2022,The best Resort in Cancun! Hands down!! Will definitely come back again soon!,Grand Fiesta Americana,Cancun,Mexico
10,08-05-2022,We had a great birthday getaway with the family at grandfiesta. The customer service was the best experienced and the staff are ever willing to help. Carlos at the pool always was available to take our orders and the servers at the Restaurants are amazing. The night entertainment was also worth it. We thoroughly enjoyed our stay and can't speak enough on how fantastic this hotel is.I will only ask that they look into the policy of parents not getting visibility to the kids club. I didn't feel comfortable dropping my kids without getting a tour of the place or seeing the activities my kids will partake in. Parents need to be able to tour the facility to be comfortable in dropping off their kids.,Grand Fiesta Americana,Cancun,Mexico
2,08-05-2022,Hotel employees are not well trained. They are not professional at all. Room floor is very slippery.,Grand Fiesta Americana,Cancun,Mexico
